<>60A,50,255,150,S.KARLOVCI-BELILO II<.>
45.26413240436517, 19.828517138957977,
45.26419470320726, 19.828627109527588,
45.264138067899104, 19.828753173351288,
45.26423246004795, 19.82920914888382,
45.26429664661951, 19.829498827457428,
45.26428531958275, 19.829809963703156,
45.264134292209896, 19.830067455768585,
45.26383978767716, 19.830255210399628,
45.263511300049835, 19.83045369386673,
45.26300912563537, 19.830780923366547,
45.262276622659655, 19.83115643262863,
45.26159319641263, 19.831548035144806,
45.26056615365354, 19.832089841365814,
45.25960706018432, 19.832604825496674,
45.25879144039297, 19.833076894283295,
45.257756794726156, 19.83365088701248,
45.25643891582888, 19.834364354610443,
45.25557038292957, 19.834863245487213,
45.2547018367462, 19.835346043109894,
45.253701104021324, 19.83590930700302,
45.25269280076186, 19.836445748806,
45.251790221985736, 19.83693927526474,
45.25073278927388, 19.837518632411957,
45.24935054397109, 19.838296473026276,
45.24816465643761, 19.83893483877182,
45.2478700690711, 19.839111864566803,
45.24824019141369, 19.840565621852875,
45.248497009581044, 19.841735064983368,
45.24878404027631, 19.843049347400665,
45.24896154537518, 19.84368234872818,
45.24917681677205, 19.84441190958023,
45.24935054397112, 19.844787418842316,
45.249471397361404, 19.8451629281044,
45.24978863628748, 19.84617680311203,
45.2502758211883, 19.847770035266876,
45.25124262536062, 19.84719067811966,
45.25156929570684, 19.847051203250885,
45.25190351718005, 19.847110211849213,
45.2526323775261, 19.84743744134903,
45.253319688039525, 19.84769493341446,
45.25376530249908, 19.848344027996063,
45.253844606400804, 19.84943836927414,
45.25393523929574, 19.850543439388275,
45.254074964725376, 19.85194355249405,
45.25421468981122, 19.85341340303421,
45.254365743571384, 19.85468477010727,
45.25450546794182, 19.85590249300003,
45.25465652092854, 19.857828319072723,
45.254849112903884, 19.859721958637238,
45.25491897453742, 19.860470294952393,
45.25487554704561, 19.861218631267548,
45.25472071832623, 19.862479269504547,
45.25459232345829, 19.863493144512177,
45.25455267204336, 19.863721132278442,
45.25447525729626, 19.86391693353653,
45.25409007015662, 19.864721596240997,
45.25397677932425, 19.86494690179825,
45.253840830027045, 19.8651722073555,
45.25334989929982, 19.86588567495346,
45.253085550227354, 19.86629605293274,
45.25289672870794, 19.866717159748077,
45.25267769495894, 19.867368936538696,
45.25257195422604, 19.867956340312958,
45.252477542691004, 19.869447648525238,
45.25242467216285, 19.870590269565582,
45.25238313099905, 19.871303737163544,
45.25228116619543, 19.87187772989273,
45.251669373529396, 19.872703850269318,
45.251034914914776, 19.87362653017044,
45.24990193547454, 19.87511783838272,
45.24903330259813, 19.876298010349274,
45.24840259127214, 19.877306520938873,
45.24764346236495, 19.878272116184235,
45.246472646648165, 19.879473745822906,
45.24563417669299, 19.88009601831436,
45.244417995574956, 19.88091677427292,
45.24322445090325, 19.881699979305267,
45.242582343712535, 19.882164001464844,
45.24232549880419, 19.882456362247467,
45.241808028330205, 19.88310545682907,
45.2412754443076, 19.88386183977127,
45.24057665627993, 19.884537756443024,
45.23977964971394, 19.885208308696747,
45.23886175626235, 19.88590568304062,
45.23758499091957, 19.8868927359581,
45.236678394560435, 19.88765448331833,
45.23578689403582, 19.88834112882614,
45.23529391846078, 19.888775646686554,
45.23490671242427, 19.889231622219086,
45.23402651717979, 19.890293776988983,
45.233425861096975, 19.89111453294754,
45.232647643146365, 19.89209622144699,
45.231827858343095, 19.893072545528412,
45.231455740141044, 19.89350974559784,
45.23103828484205, 19.89389330148697,
45.230377150267216, 19.894461929798126,
45.22972734193405, 19.8951056599617,
45.22891507107048, 19.895819127559662,
45.22842203588511, 19.896242916584015,
45.22788365924643, 19.896495044231415,
45.226908901200346, 19.89688664674759,
45.22638562302854, 19.89724338054657,
45.22594546112509, 19.89765375852585,
45.22512180136874, 19.89839941263199,
45.224706188704616, 19.898764193058014,
45.224233897897996, 19.899220168590546,
45.22292657648335, 19.900459349155426,
45.221838378506845, 19.90159660577774,
45.220701038222465, 19.902701675891876,
45.21986596658534, 19.90412324666977,
45.21904599743307, 19.905754029750824,
45.2179350526215, 19.907669126987457,
45.217096161543935, 19.909165799617767,
45.216563345919525, 19.90981489419937,
45.2159700630732, 19.910421073436737,
45.214866616094604, 19.911445677280426,
45.21426575753742, 19.91207331418991,
45.21384061793081, 19.912617802619934,
45.2134910563177, 19.91336613893509,
45.212886404130614, 19.91479843854904,
45.21200586788574, 19.91680473089218,
45.21121979826141, 19.918650090694427,
45.21066047287474, 19.92037206888199,
45.210191844667236, 19.921745359897614,
