45.24837431555862,19.8392393836975,Zachery - addname,0,none,00,00,00
45.247951319397586,19.83973291015624,Delmer - addname,0,none,00,00,00
45.24875198804054,19.84320905303954,Osvaldo - addname,0,none,00,00,00
45.25357086845743,19.844174648284902,Ralph - addname,0,none,00,00,00
45.252755161962305,19.847586418151845,Shannon - addname,0,none,00,00,00
45.25165242900146,19.852156902313226,Nyah - addname,0,none,00,00,00
45.25147115578069,19.851899410247796,Leonora - addname,0,none,00,00,00
45.2521056095221,19.854903484344472,Johan - addname,0,none,00,00,00
45.24813260385228,19.849345947265615,Laurence - addname,0,none,00,00,00
45.24749810572949,19.84898116683959,Donnell - addname,0,none,00,00,00
45.246863600519156,19.84898116683959,Nina - addname,0,none,00,00,00
45.24369096815445,19.851084018707265,Dortha - addname,0,none,00,00,00
45.242844902932056,19.847650791168203,Scot - addname,0,none,00,00,00
45.242134802752254,19.847586418151845,Estrella - addname,0,none,00,00,00
45.24246719117538,19.84694268798827,Trever - addname,0,none,00,00,00
45.2416966514051,19.84353091812133,Maxime - addname,0,none,00,00,00
45.24198371646253,19.84275844192504,Emmanuel - addname,0,none,00,00,00
45.241077190286575,19.842887187957754,Suzanne - addname,0,none,00,00,00
45.24143980249267,19.841814304351796,Maud - addname,0,none,00,00,00
45.24343412825816,19.841578269958486,Josie - addname,0,none,00,00,00
45.243872266205685,19.84220054244994,Cleo - addname,0,none,00,00,00
45.2442499686208,19.84147098159789,Katelin - addname,0,none,00,00,00
45.24017064964625,19.8372223625183,Kenna - addname,0,none,00,00,00
45.23875037356165,19.833188320159902,Frances - addname,0,none,00,00,00
45.23864460690097,19.8318364868164,Christ - addname,0,none,00,00,00
45.237284732297205,19.827072883605947,Kathryne - addname,0,none,00,00,00
45.23991379383515,19.825914169311517,Scarlett - addname,0,none,00,00,00
45.24026130436122,19.82548501586913,Damian - addname,0,none,00,00,00
45.24137936728574,19.831815029144277,Bettie - addname,0,none,00,00,00
45.242588059210775,19.837157989501947,Diego - addname,0,none,00,00,00
45.24402334747307,19.79299810028075,Brandy - addname,0,none,00,00,00
45.24370607634749,19.792890811920156,Ola - addname,0,none,00,00,00
45.244008239364405,19.79503657913207,Coty - addname,0,none,00,00,00
45.24201393375262,19.798577095031728,Aurelio - addname,0,none,00,00,00
45.24172686884789,19.799456859588613,Hillary - addname,0,none,00,00,00
45.243147070529346,19.78808429336547,Pink - addname,0,none,00,00,00
45.24344923651949,19.78726890182494,Coby - addname,0,none,00,00,00
45.24086566543094,19.810850883483877,Eldon - addname,0,none,00,00,00
45.24050304956051,19.81128003692626,Suzanne - addname,0,none,00,00,00
45.23835752497246,19.8082974205017,Shanna - addname,0,none,00,00,00
45.237662478507204,19.810657764434804,Lora - addname,0,none,00,00,00
45.23562261914024,19.797182346343984,Sydni - addname,0,none,00,00,00
45.23358268654729,19.791968132019036,Felix - addname,0,none,00,00,00
45.23320491321652,19.787247444152825,Karolann - addname,0,none,00,00,00
45.233023581125764,19.78703286743163,Kirstin - addname,0,none,00,00,00
45.23433822567536,19.784672523498525,Eldridge - addname,0,none,00,00,00
45.237390501489244,19.822180534362783,Madie - addname,0,none,00,00,00
45.23875037356177,19.847865367889394,Triston - addname,0,none,00,00,00
45.23902234407092,19.848294521331777,Kasey - addname,0,none,00,00,00
45.254205298742704,19.852028156280507,Bettie - addname,0,none,00,00,00
45.25409956085406,19.85299375152587,Edwin - addname,0,none,00,00,00
45.25500587922557,19.85498931503295,Amber - addname,0,none,00,00,00
45.257528389203,19.85466744995116,Cynthia - addname,0,none,00,00,00
45.257619016218726,19.854946399688714,Dane - addname,0,none,00,00,00
45.25526266680113,19.84194305038451,Dora - addname,0,none,00,00,00
45.25506629993604,19.842114711761464,Molly - addname,0,none,00,00,00
45.25479440623261,19.84230783081054,Benjamin - addname,0,none,00,00,00
45.25512672058225,19.841556812286367,Judge - addname,0,none,00,00,00
45.25503608958885,19.841363693237295,Hannah - addname,0,none,00,00,00
45.25536840252417,19.84147098159789,Yvette - addname,0,none,00,00,00
45.24545859947432,19.88018062210082,Cecilia - addname,0,none,00,00,00
45.24388737435076,19.881532455444326,Kiel - addname,0,none,00,00,00
45.2418477384585,19.883013034820546,Torrance - addname,0,none,00,00,00
45.245005365917784,19.870996738433828,Sincere - addname,0,none,00,00,00
45.25468866944093,19.862048889160146,Noe - addname,0,none,00,00,00
45.25486993239202,19.86217763519286,Roel - addname,0,none,00,00,00
45.25804194037964,19.849045539855947,Madalyn - addname,0,none,00,00,00
45.260957010515654,19.855804706573476,Reese - addname,0,none,00,00,00
45.261561151406106,19.851019645690908,Kirsten - addname,0,none,00,00,00
45.26077576699493,19.842629695892324,Silas - addname,0,none,00,00,00
45.260957010515654,19.84205033874511,Junius - addname,0,none,00,00,00
45.264189089475146,19.846899772644033,Fermin - addname,0,none,00,00,00
45.26435521940283,19.844754005432122,Furman - addname,0,none,00,00,00
45.26165177198522,19.835505748748773,Arturo - addname,0,none,00,00,00
45.26157625484602,19.836085105895986,Austyn - addname,0,none,00,00,00
45.262663691959546,19.83921792602538,Felicia - addname,0,none,00,00,00
45.262437144278536,19.839947486877435,Leanne - addname,0,none,00,00,00
45.26420419221595,19.83104255294799,Kenton - addname,0,none,00,00,00
45.26450624618798,19.830591941833486,Kiana - addname,0,none,00,00,00
45.26488381139296,19.83024861907958,Fredrick - addname,0,none,00,00,00
45.26470258040798,19.82949760055541,Zoie - addname,0,none,00,00,00
45.2664091492555,19.83477618789672,Anna - addname,0,none,00,00,00
45.26568424132262,19.83546283340453,Betty - addname,0,none,00,00,00
45.268961355595835,19.831664825439447,Zion - addname,0,none,00,00,00
45.26970132295708,19.83177211380004,Eulah - addname,0,none,00,00,00
45.2714983463863,19.83087089157104,Kristina - addname,0,none,00,00,00
45.27350671700555,19.83050611114501,Vance - addname,0,none,00,00,00
45.280271231983356,19.836321140289296,Ernie - addname,0,none,00,00,00
45.27323491160656,19.841127658843984,Austen - addname,0,none,00,00,00
45.267224659614826,19.843144680023183,Montana - addname,0,none,00,00,00
45.28072418408923,19.836428428649892,Trace - addname,0,none,00,00,00
45.28286810832432,19.82685830688476,Evalyn - addname,0,none,00,00,00
45.28250576062173,19.834862018585195,Sharon - addname,0,none,00,00,00
45.283441820787125,19.834668899536123,Cary - addname,0,none,00,00,00
45.28439296287692,19.82660081481933,Aurelie - addname,0,none,00,00,00
45.286280102353565,19.825699592590322,Enola - addname,0,none,00,00,00
45.287140617114446,19.825635219573968,Dina - addname,0,none,00,00,00
45.28892199215301,19.82475545501708,River - addname,0,none,00,00,00
45.28981265869323,19.824626708984365,Brannon - addname,0,none,00,00,00
45.29071840693286,19.830527568817132,Kay - addname,0,none,00,00,00
45.290975032971126,19.830849433898916,Rylee - addname,0,none,00,00,00
45.29212228811961,19.82381131744384,Andrew - addname,0,none,00,00,00
45.29169961787013,19.82381131744384,Jeromy - addname,0,none,00,00,00

